vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_01965,1965,0,6.69,306.69,356.32,349.64,0.12298,0.002,0.04482,0.04342,0.10561,1.8414,0.0452,0.00737,0.0005,0.00237,0.0081,0.00326,0.00227,103,3,True
vm_01581,1581,0,5.26,305.26,6216.59,6211.33,0.18122,0.06371,0.10568,0.04197,0.16444,1.3637,0.0101,0.01273,0.00473,0.00773,0.01401,0.0052,0.00743,36,3,True
vm_01512,1512,0,5.0,305.0,511.75,506.74,0.16353,0.07205,0.10472,0.03267,0.15046,1.2819,0.0231,0.01121,0.00321,0.00621,0.01233,0.00255,0.00596,53,3,True
vm_00559,559,0,1.75,301.75,8153.72,8151.97,0.36084,0.03,0.10477,0.12804,0.30962,0.5275,0.0134,0.01107,0.0005,0.00307,0.01162,0.0017,0.00301,174,2,True
vm_00140,140,0,0.45,300.45,772.57,772.12,0.04138,0.001,0.01358,0.01545,0.03674,1.8117,0.0754,0.05286,0.01786,0.03286,0.05814,0.00516,0.03121,246,1,True
vm_00113,113,0,0.37,300.37,7280.33,7279.97,0.08042,0.002,0.01,0.03912,0.06477,1.0641,0.0436,0.01541,0.00741,0.01041,0.01695,0.00177,0.00999,255,3,True
vm_00532,532,0,1.65,301.65,12734.07,12732.42,0.12084,0.01445,0.05245,0.03799,0.10564,1.3204,0.0252,0.01621,0.00821,0.01121,0.01784,0.00186,0.01077,258,3,True
vm_00225,225,0,0.67,300.67,376.71,376.04,0.52966,0.16403,0.28591,0.12188,0.48091,1.2088,0.0117,0.009,0.0005,0.001,0.00945,0.00093,0.00098,230,2,True
vm_00724,724,0,2.24,302.24,5812.21,5809.97,0.12156,0.002,0.02778,0.0521,0.10072,1.9991,0.0257,0.01476,0.00676,0.00976,0.01623,0.00212,0.00937,105,3,True
vm_02131,2131,0,7.34,307.34,13505.68,13498.34,0.07659,0.001,0.02518,0.02856,0.06802,1.9816,0.0416,0.04318,0.00818,0.02318,0.04749,0.00417,0.02202,20,1,True
vm_01886,1886,0,6.36,306.36,561.25,554.89,0.39294,0.03,0.08,0.15647,0.33035,1.1829,0.0212,0.02166,0.00966,0.01366,0.02275,0.00271,0.01339,267,2,True
vm_00326,326,0,1.01,301.01,567.47,566.46,0.17622,0.002,0.06276,0.06303,0.15101,1.2337,0.0301,0.01416,0.00616,0.00916,0.01558,0.0019,0.00879,91,3,True
vm_01621,1621,0,5.43,305.43,13431.02,13425.59,0.14701,0.002,0.04559,0.05634,0.12447,1.2402,0.0153,0.014,0.006,0.009,0.0154,0.00192,0.00864,193,3,True
vm_01396,1396,0,4.58,304.58,570.04,565.45,0.19799,0.03831,0.09534,0.05703,0.17518,1.6947,0.0449,0.01224,0.00424,0.00724,0.01346,0.00428,0.00695,260,3,True
vm_00715,715,0,2.21,302.21,417.55,415.34,0.05099,0.001,0.005,0.02555,0.04332,2.1244,0.0629,0.05191,0.01691,0.03191,0.0571,0.00849,0.03031,41,1,True
vm_00847,847,0,2.61,302.61,13622.37,13619.76,0.05773,0.001,0.01276,0.02498,0.05024,1.2292,0.0549,0.07045,0.03545,0.05045,0.0775,0.00425,0.04793,216,1,True
vm_00194,194,0,0.59,300.59,13472.86,13472.27,0.06318,0.004,0.02768,0.01973,0.05727,2.3952,0.0322,0.05169,0.01669,0.03169,0.05686,0.01407,0.03011,191,1,True
vm_00574,574,0,1.79,301.79,4711.16,4709.36,0.08314,0.02318,0.04716,0.01999,0.07715,2.0736,0.0528,0.06195,0.02695,0.04195,0.06814,0.01115,0.03985,69,1,True
vm_00947,947,0,2.94,302.94,8686.8,8683.86,0.43106,0.07917,0.19647,0.1173,0.38414,0.7207,0.0186,0.01295,0.00095,0.00495,0.0136,0.00368,0.00485,250,2,True
vm_00504,504,0,1.59,301.59,771.69,770.1,0.09658,0.002,0.01545,0.04508,0.07855,1.5304,0.0375,0.01225,0.00425,0.00725,0.01347,0.00099,0.00696,209,3,True
vm_01506,1506,0,4.97,304.97,7411.01,7406.04,0.09756,0.04291,0.06477,0.01822,0.0921,2.2079,0.0247,0.06842,0.03342,0.04842,0.07526,0.00989,0.046,213,1,True
vm_02151,2151,0,7.39,307.39,400.76,393.37,0.1278,0.002,0.04083,0.04832,0.10848,1.5815,0.0117,0.01033,0.00233,0.00533,0.01136,0.00302,0.00511,289,3,True
vm_00646,646,0,2.0,302.0,13637.91,13635.92,0.05985,0.00717,0.02824,0.01756,0.05458,2.2664,0.0447,0.06805,0.03305,0.04805,0.07486,0.00346,0.04565,100,1,True
vm_00004,4,0,0.01,300.01,11347.55,11347.54,0.03711,0.001,0.01047,0.0148,0.03267,2.0199,0.0504,0.07216,0.03716,0.05216,0.07938,0.00746,0.04955,190,1,True
vm_01478,1478,0,4.86,304.86,13453.15,13448.29,0.06341,0.001,0.02273,0.0226,0.05663,1.8144,0.0472,0.06188,0.02688,0.04188,0.06807,0.00843,0.03978,150,1,True
vm_00468,468,0,1.46,301.46,636.21,634.75,0.09501,0.01573,0.04744,0.02643,0.08708,1.9809,0.0716,0.07151,0.03651,0.05151,0.07866,0.00213,0.04894,4,1,True
vm_00006,6,0,0.02,300.02,487.44,487.42,0.06254,0.00836,0.03003,0.01806,0.05712,1.284,0.0551,0.07484,0.03984,0.05484,0.08233,0.00282,0.0521,236,1,True
vm_01703,1703,0,5.71,305.71,10027.22,10021.51,0.2568,0.03,0.08,0.0884,0.22144,1.2899,0.0192,0.009,0.0005,0.001,0.00945,0.00268,0.00098,136,2,True
vm_01766,1766,0,5.98,305.98,3471.27,3465.29,0.3134,0.03,0.08,0.1167,0.26672,0.6594,0.0087,0.01684,0.00484,0.00884,0.01769,0.00473,0.00867,300,2,True
vm_00548,548,0,1.71,301.71,12068.0,12066.29,0.05305,0.001,0.01708,0.01998,0.04706,1.9641,0.0247,0.06189,0.02689,0.04189,0.06808,0.00268,0.03979,130,1,True
vm_00229,229,0,0.68,300.68,11894.0,11893.32,0.18021,0.05958,0.10266,0.04308,0.16298,1.3804,0.0439,0.01208,0.00408,0.00708,0.01329,0.00133,0.0068,243,3,True
vm_01064,1064,0,3.35,303.35,12470.92,12467.57,0.31488,0.03,0.08,0.11744,0.26791,0.7431,0.0062,0.01889,0.00689,0.01089,0.01984,0.0023,0.01068,142,2,True
vm_00543,543,0,1.69,301.69,618.17,616.48,0.07467,0.00589,0.0334,0.02292,0.06779,2.2175,0.0339,0.06314,0.02814,0.04314,0.06946,0.01078,0.04099,227,1,True
vm_00243,243,0,0.73,300.73,521.07,520.34,0.22732,0.05565,0.11696,0.06131,0.20279,1.8676,0.0318,0.0169,0.0089,0.0119,0.01859,0.00554,0.01142,130,3,True
vm_00899,899,0,2.77,302.77,13557.69,13554.92,0.07769,0.02227,0.04444,0.01847,0.07215,1.5537,0.0362,0.06306,0.02806,0.04306,0.06936,0.01086,0.04091,157,1,True
vm_01457,1457,0,4.82,304.82,13225.01,13220.19,0.15251,0.01677,0.06525,0.04848,0.13312,1.4878,0.0122,0.01245,0.00445,0.00745,0.0137,0.00599,0.00716,130,3,True
vm_01161,1161,0,3.64,303.64,2748.85,2745.21,0.09933,0.05367,0.07193,0.01522,0.09476,2.4867,0.0236,0.06999,0.03499,0.04999,0.07699,0.00204,0.04749,214,1,True
vm_02261,2261,0,7.86,307.86,5403.76,5395.9,0.13595,0.01432,0.05776,0.04344,0.11857,1.1047,0.0309,0.01742,0.00942,0.01242,0.01916,0.00275,0.01192,67,3,True
vm_02166,2166,0,7.44,307.44,10583.4,10575.96,0.08483,0.01974,0.04578,0.0217,0.07832,1.961,0.0679,0.08061,0.04561,0.06061,0.08868,0.009,0.05758,260,1,True
vm_00843,843,0,2.58,302.58,4312.68,4310.1,0.06808,0.0102,0.03335,0.01929,0.06229,1.3717,0.046,0.05244,0.01744,0.03244,0.05769,0.00843,0.03082,300,1,True
vm_01828,1828,0,6.19,306.19,734.37,728.18,0.20231,0.05546,0.10791,0.05245,0.18133,1.5105,0.0212,0.0144,0.0064,0.0094,0.01584,0.0028,0.00903,116,3,True
vm_02200,2200,0,7.6,307.6,10220.37,10212.78,0.39139,0.03,0.10645,0.14247,0.33441,1.0844,0.0282,0.0217,0.0097,0.0137,0.02278,0.00134,0.01343,48,2,True
vm_00277,277,0,0.86,300.86,9866.26,9865.4,0.09937,0.002,0.01,0.04965,0.07951,1.4657,0.0338,0.01606,0.00806,0.01106,0.01766,0.00567,0.01062,0,3,True
vm_00662,662,0,2.04,302.04,4158.96,4156.92,0.09729,0.002,0.0122,0.04727,0.07839,1.325,0.0292,0.01744,0.00944,0.01244,0.01919,0.00571,0.01195,128,3,True
vm_01847,1847,0,6.21,306.21,705.82,699.61,0.19219,0.00984,0.07496,0.06512,0.16614,1.3643,0.0122,0.01378,0.00578,0.00878,0.01516,0.00352,0.00843,211,3,True
vm_01551,1551,0,5.15,305.15,701.5,696.35,0.07868,0.001,0.02582,0.02937,0.06987,1.6209,0.0466,0.07144,0.03644,0.05144,0.07859,0.00129,0.04887,188,1,True
vm_00315,315,0,1.0,301.0,12687.51,12686.51,0.07834,0.0378,0.05401,0.01351,0.07428,2.043,0.0657,0.05311,0.01811,0.03311,0.05842,0.00747,0.03145,150,1,True
vm_02270,2270,0,7.9,307.9,2672.4,2664.5,0.05328,0.001,0.005,0.02682,0.04523,1.7442,0.0286,0.06202,0.02702,0.04202,0.06822,0.00498,0.03991,216,1,True
vm_00692,692,0,2.15,302.15,13650.2,13648.05,0.47356,0.03176,0.17903,0.14727,0.41466,0.8464,0.0183,0.02111,0.00911,0.01311,0.02217,0.00187,0.01285,291,2,True
vm_01936,1936,0,6.54,306.54,6688.17,6681.63,0.12581,0.05458,0.08002,0.02544,0.11564,1.5703,0.0133,0.01497,0.00697,0.00997,0.01647,0.00276,0.00957,214,3,True
vm_00425,425,0,1.33,301.33,754.02,752.69,0.14517,0.032,0.07242,0.04042,0.129,1.9263,0.0348,0.01818,0.01018,0.01318,0.02,0.00559,0.01266,68,3,True
vm_00595,595,0,1.87,301.87,13502.45,13500.58,0.05494,0.001,0.0165,0.02136,0.04854,1.8181,0.0298,0.03606,0.005,0.01606,0.03966,0.00226,0.01525,196,1,True
vm_02273,2273,0,7.92,307.92,409.26,401.34,0.70865,0.25447,0.40586,0.15139,0.64809,0.7203,0.0109,0.01246,0.0005,0.00446,0.01308,0.00191,0.00437,263,2,True
vm_00623,623,0,1.95,301.95,13937.67,13935.71,0.17325,0.01219,0.06971,0.05752,0.15024,1.3577,0.0249,0.01449,0.00649,0.00949,0.01594,0.00374,0.00911,102,3,True
vm_01504,1504,0,4.96,304.96,835.81,830.85,0.18097,0.0493,0.09633,0.04702,0.16216,1.9295,0.0125,0.01158,0.00358,0.00658,0.01274,0.00279,0.00632,12,3,True
vm_02017,2017,0,6.88,306.88,7218.36,7211.48,0.10239,0.00579,0.04029,0.0345,0.08859,1.1238,0.0391,0.01079,0.00279,0.00579,0.01187,0.00473,0.00556,115,3,True
vm_00228,228,0,0.68,300.68,9909.89,9909.21,0.09604,0.02688,0.05455,0.02305,0.08913,1.709,0.0478,0.05041,0.01541,0.03041,0.05545,0.0139,0.02889,215,1,True
vm_01603,1603,0,5.36,305.36,5757.72,5752.36,0.15573,0.02654,0.07268,0.04614,0.13727,1.5106,0.0342,0.00773,0.0005,0.00273,0.00851,0.00184,0.00262,228,3,True
vm_01170,1170,0,3.68,303.68,14049.28,14045.59,0.06264,0.00364,0.02724,0.01967,0.05674,2.0639,0.0671,0.07174,0.03674,0.05174,0.07892,0.00134,0.04916,253,1,True
vm_02135,2135,0,7.35,307.35,12981.95,12974.6,0.71284,0.28187,0.42553,0.14366,0.65538,0.5571,0.0067,0.01995,0.00795,0.01195,0.02095,0.00366,0.01171,265,2,True
vm_01415,1415,0,4.67,304.67,8854.94,8850.26,0.14747,0.002,0.05115,0.05351,0.12606,1.7637,0.0328,0.01676,0.00876,0.01176,0.01844,0.0033,0.01129,189,3,True
vm_00067,67,0,0.24,300.24,345.0,344.77,0.12724,0.02401,0.06088,0.03687,0.11249,1.3158,0.0183,0.00917,0.00117,0.00417,0.01008,0.00294,0.004,67,3,True
vm_00025,25,0,0.1,300.1,13685.27,13685.17,0.09213,0.002,0.01921,0.04051,0.07592,1.0987,0.0371,0.01332,0.00532,0.00832,0.01466,0.00373,0.00799,117,3,True
vm_01236,1236,0,3.96,303.96,10176.65,10172.69,0.53237,0.11409,0.25352,0.13942,0.4766,0.6867,0.0247,0.01398,0.00198,0.00598,0.01468,0.00432,0.00586,274,2,True
vm_00145,145,0,0.47,300.47,13181.61,13181.14,0.07109,0.01017,0.03454,0.0203,0.06499,1.597,0.0264,0.07286,0.03786,0.05286,0.08015,0.01266,0.05022,241,1,True
vm_00537,537,0,1.67,301.67,7679.87,7678.2,0.31754,0.03,0.08,0.11877,0.27003,0.7206,0.0092,0.009,0.0005,0.001,0.00945,0.00378,0.00098,210,2,True
vm_00812,812,0,2.47,302.47,884.25,881.78,0.52755,0.12484,0.25908,0.13424,0.47385,1.1274,0.0298,0.02074,0.00874,0.01274,0.02178,0.00317,0.01249,95,2,True
vm_01806,1806,0,6.13,306.13,7347.95,7341.81,0.56855,0.14123,0.28367,0.14244,0.51157,1.2098,0.0195,0.0144,0.0024,0.0064,0.01512,0.00363,0.00627,202,2,True
vm_00086,86,0,0.29,300.29,4921.59,4921.3,0.1551,0.0449,0.08426,0.03936,0.13936,1.1873,0.0377,0.01679,0.00879,0.01179,0.01847,0.00214,0.01132,194,3,True
vm_01255,1255,0,4.04,304.04,13158.14,13154.11,0.06358,0.002,0.01,0.02976,0.05167,1.1548,0.0404,0.01467,0.00667,0.00967,0.01613,0.00268,0.00928,215,3,True
vm_01746,1746,0,5.9,305.9,465.27,459.37,0.06153,0.002,0.01757,0.02442,0.05176,1.7742,0.0343,0.01806,0.01006,0.01306,0.01986,0.00371,0.01253,50,3,True
vm_01709,1709,0,5.74,305.74,3008.1,3002.37,0.08682,0.02333,0.04873,0.02116,0.08047,2.4944,0.0263,0.06238,0.02738,0.04238,0.06862,0.0077,0.04026,78,1,True
vm_01519,1519,0,5.04,305.04,753.32,748.28,0.1399,0.0036,0.05228,0.04868,0.12043,1.7656,0.05,0.01612,0.00812,0.01112,0.01773,0.00289,0.01067,228,3,True
vm_01383,1383,0,4.55,304.55,11737.22,11732.67,0.08763,0.0213,0.04783,0.02211,0.081,2.1065,0.0313,0.05155,0.01655,0.03155,0.0567,0.00228,0.02997,39,1,True
vm_00485,485,0,1.52,301.52,601.73,600.22,0.16267,0.03005,0.07741,0.04737,0.14373,1.31,0.0375,0.01901,0.01101,0.01401,0.02091,0.00308,0.01345,136,3,True
vm_02046,2046,0,7.01,307.01,6371.66,6364.65,0.0429,0.001,0.00861,0.01905,0.03719,1.477,0.058,0.06096,0.02596,0.04096,0.06706,0.00165,0.03891,165,1,True
vm_02193,2193,0,7.57,307.57,487.11,479.55,0.16003,0.002,0.04385,0.06454,0.13421,1.7597,0.0497,0.00899,0.00099,0.00399,0.00989,0.00386,0.00383,233,3,True
vm_01764,1764,0,5.97,305.97,9332.98,9327.01,0.08548,0.00736,0.03526,0.0279,0.07432,1.417,0.0159,0.01871,0.01071,0.01371,0.02058,0.00253,0.01316,264,3,True
vm_01472,1472,0,4.85,304.85,5299.7,5294.85,0.39062,0.03,0.08,0.15531,0.3285,1.1399,0.0055,0.01836,0.00636,0.01036,0.01928,0.00499,0.01016,194,2,True
vm_02259,2259,0,7.86,307.86,4939.82,4931.97,0.05859,0.001,0.0069,0.02872,0.04997,1.6952,0.0289,0.05677,0.02177,0.03677,0.06245,0.01283,0.03493,118,1,True
vm_00363,363,0,1.13,301.13,513.02,511.89,0.16619,0.04499,0.08828,0.04329,0.14888,1.0148,0.018,0.01295,0.00495,0.00795,0.01424,0.00245,0.00763,3,3,True
vm_00750,750,0,2.31,302.31,405.42,403.11,0.05489,0.002,0.01,0.02494,0.04491,1.4449,0.0338,0.0163,0.0083,0.0113,0.01793,0.00423,0.01085,41,3,True
vm_02284,2284,0,7.96,307.96,14384.23,14376.27,0.50327,0.05494,0.20439,0.14944,0.44349,0.5592,0.0142,0.01289,0.00089,0.00489,0.01353,0.00099,0.00479,216,2,True
vm_01027,1027,0,3.23,303.23,7945.65,7942.43,0.06938,0.02101,0.04035,0.01612,0.06454,1.7143,0.0592,0.06167,0.02667,0.04167,0.06784,0.00583,0.03958,189,1,True
vm_01031,1031,0,3.25,303.25,3937.16,3933.91,0.06525,0.001,0.02558,0.02204,0.05864,2.2161,0.0489,0.0579,0.0229,0.0379,0.06369,0.01396,0.03601,112,1,True
vm_01560,1560,0,5.19,305.19,356.46,351.27,0.47251,0.13225,0.24567,0.11342,0.42714,1.1523,0.014,0.02247,0.01047,0.01447,0.0236,0.00103,0.01419,19,2,True
vm_01336,1336,0,4.36,304.36,7831.47,7827.11,0.06188,0.001,0.00893,0.02942,0.05306,1.6211,0.0605,0.06143,0.02643,0.04143,0.06758,0.00899,0.03936,15,1,True
vm_01740,1740,0,5.87,305.87,309.73,303.87,0.09604,0.01576,0.04787,0.02676,0.08801,2.4442,0.0465,0.06512,0.03012,0.04512,0.07163,0.00492,0.04286,122,1,True
vm_01640,1640,0,5.51,305.51,10530.1,10524.59,0.35334,0.03,0.10197,0.12568,0.30306,1.1725,0.0285,0.01394,0.00194,0.00594,0.01463,0.00307,0.00582,264,2,True
vm_00666,666,0,2.05,302.05,9665.46,9663.41,0.0334,0.00239,0.0148,0.01034,0.0303,2.0709,0.0702,0.06213,0.02713,0.04213,0.06834,0.00315,0.04002,163,1,True
vm_00365,365,0,1.14,301.14,565.68,564.54,0.21555,0.06165,0.11661,0.05496,0.19356,1.4096,0.0306,0.01659,0.00859,0.01159,0.01825,0.00442,0.01113,271,3,True
vm_01240,1240,0,3.97,303.97,11387.53,11383.56,0.13099,0.00633,0.05085,0.04452,0.11318,1.0059,0.0114,0.01305,0.00505,0.00805,0.01436,0.00329,0.00773,217,3,True
vm_00078,78,0,0.28,300.28,9533.14,9532.86,0.32959,0.03,0.08,0.1248,0.27967,0.9634,0.0207,0.01245,0.0005,0.00445,0.01308,0.0016,0.00436,143,2,True
vm_00028,28,0,0.11,300.11,842.53,842.42,0.09661,0.002,0.01,0.04812,0.07737,1.3475,0.0435,0.01373,0.00573,0.00873,0.01511,0.00213,0.00838,208,3,True
vm_01852,1852,0,6.23,306.23,5933.42,5927.19,0.10908,0.04747,0.07212,0.02054,0.10292,1.5419,0.0737,0.06053,0.02553,0.04053,0.06658,0.00894,0.03851,166,1,True
vm_00526,526,0,1.64,301.64,6507.88,6506.24,0.03326,0.001,0.00868,0.01366,0.02917,2.1982,0.0389,0.05828,0.02328,0.03828,0.0641,0.0058,0.03636,215,1,True
vm_00726,726,0,2.24,302.24,3063.98,3061.74,0.13637,0.02993,0.06794,0.03801,0.12116,1.1131,0.0313,0.01707,0.00907,0.01207,0.01877,0.00556,0.01158,193,3,True
vm_00056,56,0,0.19,300.19,847.19,846.99,0.19902,0.06652,0.11384,0.04732,0.18009,1.5396,0.0403,0.01385,0.00585,0.00885,0.01523,0.00084,0.00849,261,3,True
vm_00639,639,0,1.98,301.98,13037.34,13035.36,0.21915,0.07542,0.12675,0.05133,0.19861,1.7296,0.0391,0.01371,0.00571,0.00871,0.01508,0.00301,0.00836,42,3,True
vm_00303,303,0,0.96,300.96,3845.42,3844.47,0.1259,0.002,0.04168,0.04679,0.10718,1.7128,0.0331,0.0181,0.0101,0.0131,0.01991,0.00377,0.01258,126,3,True
vm_00719,719,0,2.23,302.23,5260.82,5258.59,0.03147,0.001,0.00898,0.0125,0.02772,2.3567,0.0595,0.05936,0.02436,0.03936,0.06529,0.00485,0.03739,220,1,True
vm_01562,1562,0,5.2,305.2,816.54,811.34,0.03898,0.001,0.0095,0.01638,0.03407,2.384,0.0491,0.07308,0.03808,0.05308,0.08039,0.00545,0.05042,12,1,True
vm_00625,625,0,1.95,301.95,13503.25,13501.3,0.06433,0.00591,0.02928,0.01948,0.05849,1.371,0.0226,0.05501,0.02001,0.03501,0.06051,0.01001,0.03326,224,1,True
vm_00008,8,0,0.03,300.03,14108.46,14108.43,0.09024,0.002,0.01,0.04458,0.07241,1.9379,0.0461,0.02045,0.01245,0.01545,0.02249,0.00594,0.01483,57,3,True
vm_01281,1281,0,4.15,304.15,11674.15,11670.0,0.15148,0.04883,0.08549,0.03666,0.13682,1.8498,0.0265,0.01599,0.00799,0.01099,0.01759,0.00363,0.01055,73,3,True
vm_00804,804,0,2.44,302.44,12274.27,12271.83,0.08031,0.001,0.03131,0.02722,0.07215,1.725,0.0255,0.06487,0.02987,0.04487,0.07136,0.01261,0.04263,0,1,True
vm_01050,1050,0,3.32,303.32,491.34,488.02,0.16038,0.02328,0.07225,0.04897,0.1408,1.7308,0.0361,0.01837,0.01037,0.01337,0.02021,0.00317,0.01283,86,3,True
vm_00337,337,0,1.05,301.05,656.91,655.86,0.19,0.08421,0.12199,0.03778,0.17489,1.867,0.0428,0.01708,0.00908,0.01208,0.01878,0.00313,0.01159,95,3,True
vm_00048,48,0,0.17,300.17,9094.14,9093.97,0.09567,0.01165,0.04526,0.02801,0.08727,1.3403,0.0618,0.03667,0.005,0.01667,0.04033,0.01128,0.01583,248,1,True
vm_01963,1963,0,6.68,306.68,822.89,816.21,0.03465,0.001,0.00798,0.01482,0.03021,1.5213,0.0447,0.05623,0.02123,0.03623,0.06185,0.00972,0.03442,222,1,True
vm_00107,107,0,0.35,300.35,3271.87,3271.52,0.09862,0.04085,0.06396,0.01926,0.09284,1.5541,0.0464,0.04949,0.01449,0.02949,0.05444,0.00364,0.02802,173,1,True
vm_00350,350,0,1.09,301.09,5857.45,5856.36,0.0516,0.00667,0.02465,0.01498,0.04711,2.4466,0.0326,0.06875,0.03375,0.04875,0.07563,0.00841,0.04631,6,1,True
vm_01080,1080,0,3.41,303.41,7052.16,7048.75,0.12971,0.002,0.04289,0.04824,0.11042,1.415,0.0306,0.01787,0.00987,0.01287,0.01965,0.00201,0.01235,50,3,True
vm_00239,239,0,0.71,300.71,306.93,306.22,0.15648,0.002,0.04256,0.06329,0.13117,1.7048,0.0198,0.01811,0.01011,0.01311,0.01992,0.00356,0.01258,0,3,True
vm_00214,214,0,0.65,300.65,12513.76,12513.11,0.07568,0.00497,0.03325,0.02357,0.06861,1.2433,0.0269,0.05091,0.01591,0.03091,0.056,0.01186,0.02936,168,1,True
vm_01145,1145,0,3.6,303.6,11142.76,11139.16,0.05475,0.00166,0.02289,0.0177,0.04944,1.5509,0.0486,0.05914,0.02414,0.03914,0.06506,0.00504,0.03719,81,1,True
vm_01608,1608,0,5.38,305.38,11652.26,11646.88,0.03312,0.001,0.005,0.01562,0.02843,2.2079,0.0277,0.04972,0.01472,0.02972,0.05469,0.01252,0.02824,238,1,True
vm_01463,1463,0,4.83,304.83,431.43,426.6,0.05682,0.01073,0.02916,0.01536,0.05221,1.7872,0.0301,0.05755,0.02255,0.03755,0.0633,0.00725,0.03567,202,1,True
vm_00794,794,0,2.42,302.42,13981.67,13979.25,0.03689,0.001,0.005,0.01771,0.03157,1.9272,0.0366,0.06146,0.02646,0.04146,0.06761,0.00617,0.03939,177,1,True
vm_01097,1097,0,3.48,303.48,2856.04,2852.56,0.05979,0.002,0.01,0.02766,0.04872,1.5772,0.0494,0.00843,0.0005,0.00343,0.00928,0.00117,0.0033,37,3,True
vm_01514,1514,0,5.01,305.01,5966.28,5961.27,0.11002,0.002,0.01,0.05557,0.08779,1.3993,0.0102,0.01078,0.00278,0.00578,0.01185,0.00568,0.00554,270,3,True
vm_01859,1859,0,6.26,306.26,878.63,872.37,0.06941,0.017,0.03796,0.01747,0.06417,1.2613,0.0323,0.06864,0.03364,0.04864,0.07551,0.00722,0.04621,176,1,True
vm_02038,2038,0,6.99,306.99,421.72,414.74,0.11216,0.03459,0.06229,0.0277,0.10108,1.0463,0.0271,0.01027,0.00227,0.00527,0.01129,0.00575,0.00506,274,3,True
vm_00346,346,0,1.08,301.08,887.34,886.26,0.17688,0.04465,0.09187,0.04722,0.15799,1.6606,0.0177,0.01276,0.00476,0.00776,0.01404,0.00282,0.00745,193,3,True
vm_00524,524,0,1.63,301.63,6535.96,6534.33,0.12076,0.02201,0.05728,0.03527,0.10665,1.0732,0.0395,0.01821,0.01021,0.01321,0.02003,0.00582,0.01268,108,3,True
vm_00233,233,0,0.69,300.69,6897.32,6896.63,0.13296,0.02079,0.06085,0.04006,0.11693,1.298,0.0268,0.01503,0.00703,0.01003,0.01654,0.0029,0.00963,78,3,True
vm_00645,645,0,1.99,301.99,14346.33,14344.34,0.18299,0.11312,0.13807,0.02496,0.17301,1.2668,0.0168,0.01814,0.01014,0.01314,0.01996,0.00472,0.01262,223,3,True
vm_01941,1941,0,6.55,306.55,8447.87,8441.32,0.20428,0.04401,0.10125,0.05724,0.18138,1.5855,0.022,0.01402,0.00602,0.00902,0.01543,0.00406,0.00866,8,3,True
vm_00534,534,0,1.66,301.66,319.41,317.75,0.09847,0.002,0.01,0.04915,0.07881,1.8855,0.0212,0.01219,0.00419,0.00719,0.0134,0.00142,0.0069,107,3,True
vm_01942,1942,0,6.55,306.55,3843.12,3836.57,0.50591,0.06848,0.21429,0.14581,0.44758,0.942,0.0165,0.01371,0.00171,0.00571,0.01439,0.0012,0.00559,211,2,True
vm_00604,604,0,1.9,301.9,728.54,726.64,0.12561,0.002,0.01,0.06423,0.09992,1.4478,0.029,0.01347,0.00547,0.00847,0.01482,0.00546,0.00813,146,3,True
vm_01605,1605,0,5.38,305.38,7038.34,7032.97,0.08058,0.02128,0.045,0.01977,0.07465,2.1346,0.0572,0.03885,0.005,0.01885,0.04273,0.00529,0.01791,118,1,True
vm_01075,1075,0,3.39,303.39,4513.6,4510.21,0.17487,0.01438,0.0717,0.05732,0.15194,1.8144,0.0486,0.01704,0.00904,0.01204,0.01875,0.00401,0.01156,186,3,True
vm_01678,1678,0,5.64,305.64,13683.49,13677.86,0.39961,0.03,0.11649,0.14156,0.34299,0.6939,0.0173,0.01397,0.00197,0.00597,0.01467,0.00065,0.00585,265,2,True
vm_00061,61,0,0.22,300.22,791.32,791.1,0.07706,0.001,0.02757,0.0275,0.06882,1.6064,0.023,0.07221,0.03721,0.05221,0.07943,0.00776,0.0496,177,1,True
vm_01622,1622,0,5.43,305.43,13109.24,13103.81,0.75016,0.33754,0.47508,0.13754,0.69514,0.8282,0.0075,0.0214,0.0094,0.0134,0.02247,0.00257,0.01313,223,2,True
vm_00093,93,0,0.3,300.3,6699.27,6698.97,0.5302,0.14763,0.27515,0.12752,0.47919,0.6886,0.0233,0.01614,0.00414,0.00814,0.01695,0.00095,0.00798,179,2,True
vm_00667,667,0,2.06,302.06,3307.84,3305.78,0.308,0.03,0.08,0.114,0.2624,1.0846,0.0237,0.01445,0.00245,0.00645,0.01517,0.00355,0.00632,130,2,True
vm_01429,1429,0,4.73,304.73,9524.88,9520.15,0.30061,0.03,0.08,0.11031,0.25649,0.662,0.0147,0.01345,0.00145,0.00545,0.01413,0.00109,0.00535,63,2,True
vm_02065,2065,0,7.09,307.09,11318.08,11310.99,0.14655,0.02372,0.06758,0.04387,0.129,1.6036,0.0271,0.01209,0.00409,0.00709,0.0133,0.0013,0.0068,283,3,True
vm_00281,281,0,0.88,300.88,5561.61,5560.73,0.06355,0.01975,0.03727,0.0146,0.05917,2.3507,0.0536,0.07707,0.04207,0.05707,0.08477,0.0031,0.05421,188,1,True
