vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_09287,9287,0,83.16,383.16,11097.28,11014.12,0.19663,0.06887,0.1145,0.04563,0.17838,1.3088,0.0411,0.01761,0.00961,0.01261,0.01937,0.00148,0.0121,204,3,False
vm_09288,9288,0,83.25,383.25,394.74,311.49,0.08023,0.002,0.01,0.03902,0.06462,1.2964,0.0159,0.02014,0.01214,0.01514,0.02215,0.00233,0.01453,246,3,False
vm_09289,9289,0,83.27,383.27,4895.6,4812.34,0.40262,0.03,0.14464,0.12899,0.35102,1.0879,0.013,0.01565,0.00365,0.00765,0.01643,0.00394,0.00749,48,2,False
vm_09290,9290,0,83.29,383.29,10962.61,10879.32,0.10311,0.00501,0.04425,0.0327,0.0933,1.9362,0.0384,0.05176,0.01676,0.03176,0.05694,0.01389,0.03017,252,1,False
vm_09291,9291,0,83.32,383.32,8273.97,8190.65,0.3288,0.03553,0.13329,0.09775,0.2897,0.591,0.0117,0.01343,0.00143,0.00543,0.0141,0.00353,0.00532,77,2,False
vm_09292,9292,0,83.32,383.32,3627.37,3544.05,0.32733,0.03,0.09917,0.11408,0.2817,1.2506,0.0189,0.01954,0.00754,0.01154,0.02051,0.00292,0.01131,256,2,False
vm_09293,9293,0,83.33,383.33,847.05,763.72,0.40662,0.03,0.136,0.13531,0.35249,1.1956,0.0072,0.01511,0.00311,0.00711,0.01586,0.00414,0.00696,119,2,False
vm_09294,9294,0,83.51,383.51,8377.68,8294.18,0.48408,0.10965,0.23446,0.12481,0.43415,1.2833,0.0177,0.01959,0.00759,0.01159,0.02057,0.00246,0.01136,34,2,False
vm_09295,9295,0,83.58,383.58,464.67,381.09,0.15094,0.04127,0.08044,0.03917,0.13528,1.1286,0.0188,0.01043,0.00243,0.00543,0.01147,0.00309,0.00521,142,3,False
vm_09296,9296,0,83.6,383.6,8649.76,8566.16,0.18405,0.08771,0.12212,0.03441,0.17029,1.1451,0.0161,0.01782,0.00982,0.01282,0.0196,0.00102,0.01231,196,3,False
vm_09297,9297,0,83.62,383.62,6966.92,6883.3,0.18566,0.05507,0.10171,0.04664,0.16701,1.2587,0.0188,0.01238,0.00438,0.00738,0.01362,0.00535,0.00708,259,3,False
vm_09298,9298,0,83.64,383.64,7966.53,7882.88,0.12943,0.002,0.03408,0.05297,0.10824,1.5771,0.0183,0.01585,0.00785,0.01085,0.01744,0.00537,0.01042,83,3,False
vm_09299,9299,0,83.65,383.65,11985.38,11901.74,0.16584,0.02959,0.07825,0.04866,0.14638,1.1058,0.0318,0.01274,0.00474,0.00774,0.01402,0.00216,0.00743,191,3,False
vm_09300,9300,0,83.7,383.7,4989.46,4905.75,0.05903,0.001,0.02313,0.01994,0.05304,1.422,0.0713,0.03106,0.005,0.01106,0.03417,0.01109,0.01051,21,1,False
vm_09301,9301,0,83.71,383.71,13021.22,12937.51,0.0763,0.00404,0.03294,0.02409,0.06908,1.6927,0.0244,0.0624,0.0274,0.0424,0.06864,0.00446,0.04028,23,1,False
vm_09302,9302,0,83.85,383.85,11819.81,11735.96,0.27602,0.03,0.08,0.09801,0.23682,0.5461,0.0074,0.02515,0.01315,0.01715,0.0264,0.00204,0.0168,74,2,False
vm_09303,9303,0,83.95,383.95,6305.82,6221.87,0.2031,0.10082,0.13735,0.03653,0.18849,1.6904,0.023,0.01849,0.01049,0.01349,0.02034,0.00499,0.01295,133,3,False
vm_09304,9304,0,84.0,384.0,876.75,792.74,0.33353,0.03,0.12577,0.10388,0.29198,1.1184,0.0258,0.01488,0.00288,0.00688,0.01563,0.00335,0.00674,166,2,False
vm_09305,9305,0,84.01,384.01,9154.85,9070.84,0.13279,0.01367,0.05621,0.04254,0.11577,1.43,0.049,0.01507,0.00707,0.01007,0.01657,0.00086,0.00966,109,3,False
vm_09306,9306,0,84.02,384.02,388.75,304.73,0.06399,0.00502,0.02861,0.01966,0.0581,2.0699,0.048,0.05033,0.01533,0.03033,0.05536,0.01473,0.02881,89,1,False
vm_09307,9307,0,84.12,384.12,809.61,725.49,0.07995,0.00316,0.03387,0.0256,0.07227,1.742,0.0445,0.06181,0.02681,0.04181,0.06799,0.01025,0.03972,36,1,False
vm_09308,9308,0,84.12,384.12,13336.82,13252.7,0.18456,0.05853,0.10354,0.04501,0.16656,1.5788,0.0358,0.02026,0.01226,0.01526,0.02228,0.0034,0.01465,50,3,False
vm_09309,9309,0,84.14,384.14,8459.68,8375.53,0.04474,0.001,0.005,0.02208,0.03811,1.7707,0.0661,0.06748,0.03248,0.04748,0.07422,0.00403,0.0451,59,1,False
vm_09310,9310,0,84.32,384.32,631.76,547.44,0.04956,0.001,0.005,0.02476,0.04213,1.9344,0.076,0.05043,0.01543,0.03043,0.05547,0.00967,0.02891,71,1,False
vm_09311,9311,0,84.52,384.52,499.17,414.65,0.03499,0.001,0.01095,0.01335,0.03099,1.422,0.0781,0.06019,0.02519,0.04019,0.06621,0.00636,0.03818,127,1,False
vm_09312,9312,0,84.58,384.58,12223.83,12139.25,0.09257,0.01681,0.04711,0.02525,0.08499,1.5191,0.0443,0.05358,0.01858,0.03358,0.05894,0.01379,0.0319,61,1,False
vm_09313,9313,0,84.65,384.65,1956.42,1871.78,0.20203,0.07077,0.11765,0.04688,0.18328,1.6796,0.0162,0.01396,0.00596,0.00896,0.01536,0.00141,0.0086,178,3,False
vm_09314,9314,0,84.67,384.67,11004.13,10919.46,0.07522,0.0067,0.03411,0.02284,0.06837,2.0288,0.0787,0.05252,0.01752,0.03252,0.05777,0.0074,0.03089,27,1,False
vm_09315,9315,0,84.72,384.72,9546.37,9461.65,0.41488,0.03,0.08,0.16744,0.34791,1.3379,0.0235,0.01677,0.00477,0.00877,0.01761,0.00121,0.00859,239,2,False
vm_09316,9316,0,84.76,384.76,7884.75,7799.99,0.06683,0.001,0.02415,0.02371,0.05972,2.4871,0.0708,0.06246,0.02746,0.04246,0.06871,0.01375,0.04034,231,1,False
vm_09317,9317,0,84.78,384.78,3008.14,2923.36,0.21982,0.08881,0.1356,0.04679,0.2011,1.5198,0.0136,0.01856,0.01056,0.01356,0.02042,0.00428,0.01302,152,3,False
vm_09318,9318,0,84.84,384.84,426.68,341.84,0.08444,0.001,0.0328,0.02869,0.07583,1.9542,0.0615,0.07097,0.03597,0.05097,0.07807,0.00181,0.04842,6,1,False
vm_09319,9319,0,84.88,384.88,5721.79,5636.91,0.09248,0.002,0.01353,0.04386,0.07494,1.4905,0.032,0.01073,0.00273,0.00573,0.01181,0.0038,0.00551,64,3,False
vm_09320,9320,0,84.92,384.92,14248.51,14163.59,0.14562,0.00455,0.05493,0.05038,0.12546,1.7595,0.0151,0.00974,0.00174,0.00474,0.01072,0.00589,0.00455,122,3,False
vm_09321,9321,0,84.92,384.92,11094.27,11009.35,0.10382,0.0294,0.05917,0.02481,0.09638,2.2866,0.0533,0.06014,0.02514,0.04014,0.06616,0.00986,0.03814,35,1,False
vm_09322,9322,0,85.02,385.02,5318.12,5233.1,0.21811,0.08355,0.13161,0.04805,0.19889,1.469,0.0189,0.01769,0.00969,0.01269,0.01945,0.00168,0.01218,237,3,False
vm_09323,9323,0,85.02,385.02,8572.53,8487.51,0.11279,0.01347,0.04894,0.03547,0.0986,1.4632,0.0356,0.0096,0.0016,0.0046,0.01056,0.00359,0.00441,72,3,False
vm_09324,9324,0,85.04,385.04,4092.59,4007.55,0.34022,0.03,0.08,0.13011,0.28818,1.3629,0.0285,0.01755,0.00555,0.00955,0.01843,0.00284,0.00936,29,2,False
vm_09325,9325,0,85.05,385.05,14410.97,14325.91,0.05609,0.00289,0.02417,0.01774,0.05077,1.4675,0.0414,0.06687,0.03187,0.04687,0.07355,0.00327,0.04452,226,1,False
vm_09326,9326,0,85.12,385.12,10431.29,10346.17,0.18903,0.07991,0.11888,0.03897,0.17344,1.2842,0.0181,0.01531,0.00731,0.01031,0.01684,0.00558,0.0099,284,3,False
vm_09327,9327,0,85.12,385.12,567.19,482.07,0.21485,0.07078,0.12224,0.05145,0.19427,1.4604,0.0295,0.01594,0.00794,0.01094,0.01753,0.00541,0.0105,4,3,False
vm_09328,9328,0,85.18,385.18,3458.08,3372.9,0.05323,0.00365,0.02348,0.01653,0.04828,2.0876,0.0495,0.05917,0.02417,0.03917,0.06509,0.00274,0.03722,64,1,False
vm_09329,9329,0,85.26,385.26,6957.12,6871.86,0.04828,0.001,0.005,0.02404,0.04107,1.9018,0.0213,0.05517,0.02017,0.03517,0.06069,0.01199,0.03341,234,1,False
vm_09330,9330,0,85.26,385.26,10923.8,10838.54,0.12715,0.002,0.04307,0.04671,0.10846,1.3237,0.0154,0.01335,0.00535,0.00835,0.01469,0.00429,0.00802,114,3,False
vm_09331,9331,0,85.33,385.33,9040.82,8955.49,0.10231,0.002,0.02118,0.04508,0.08428,1.4086,0.038,0.01637,0.00837,0.01137,0.018,0.00598,0.01091,245,3,False
vm_09332,9332,0,85.37,385.37,5284.14,5198.77,0.13786,0.00261,0.05091,0.0483,0.11853,1.6762,0.0271,0.00938,0.00138,0.00438,0.01031,0.00081,0.0042,16,3,False
vm_09333,9333,0,85.5,385.5,861.08,775.58,0.34611,0.07917,0.16815,0.08898,0.31052,0.5477,0.0052,0.01524,0.00324,0.00724,0.016,0.0047,0.00709,36,2,False
vm_09334,9334,0,85.52,385.52,555.86,470.33,0.13046,0.002,0.01916,0.06183,0.10572,1.5637,0.0115,0.01928,0.01128,0.01428,0.0212,0.00437,0.01371,218,3,False
vm_09335,9335,0,85.55,385.55,621.73,536.18,0.07416,0.02201,0.04287,0.01738,0.06895,2.1987,0.027,0.05781,0.02281,0.03781,0.06359,0.0054,0.03592,136,1,False
vm_09336,9336,0,85.62,385.62,9771.39,9685.78,0.05787,0.001,0.00803,0.02769,0.04956,1.5732,0.0671,0.05883,0.02383,0.03883,0.06471,0.01439,0.03688,245,1,False
vm_09337,9337,0,85.66,385.66,10113.15,10027.5,0.11676,0.002,0.03711,0.04425,0.09906,1.3442,0.0438,0.01791,0.00991,0.01291,0.0197,0.00571,0.01239,37,3,False
vm_09338,9338,0,85.72,385.72,4918.31,4832.59,0.16191,0.0587,0.09556,0.03686,0.14717,1.0704,0.031,0.01525,0.00725,0.01025,0.01677,0.00204,0.00984,250,3,False
vm_09339,9339,0,86.03,386.03,819.12,733.1,0.07697,0.001,0.02435,0.02923,0.0682,1.5964,0.0284,0.06067,0.02567,0.04067,0.06673,0.00823,0.03863,52,1,False
vm_09340,9340,0,86.03,386.03,2650.42,2564.39,0.56875,0.27037,0.36983,0.09946,0.52896,1.1308,0.0182,0.02413,0.01213,0.01613,0.02534,0.00225,0.01581,202,2,False
vm_09341,9341,0,86.14,386.14,3794.81,3708.66,0.14442,0.00414,0.05424,0.0501,0.12438,1.581,0.0243,0.0089,0.0009,0.0039,0.00979,0.00345,0.00374,48,3,False
vm_09342,9342,0,86.17,386.17,9157.27,9071.1,0.34543,0.03,0.08,0.13272,0.29235,1.0275,0.0265,0.01391,0.00191,0.00591,0.01461,0.00269,0.00579,121,2,False
vm_09343,9343,0,86.21,386.21,2685.99,2599.79,0.15011,0.002,0.05375,0.05353,0.1287,1.1167,0.0176,0.01276,0.00476,0.00776,0.01403,0.00177,0.00745,15,3,False
vm_09344,9344,0,86.21,386.21,564.99,478.78,0.16865,0.002,0.04728,0.06743,0.14168,1.2882,0.0132,0.01815,0.01015,0.01315,0.01997,0.00396,0.01263,268,3,False
vm_09345,9345,0,86.3,386.3,8654.39,8568.09,0.05772,0.01018,0.0292,0.01585,0.05297,2.2674,0.0379,0.05322,0.01822,0.03322,0.05855,0.01191,0.03156,235,1,False
vm_09346,9346,0,86.37,386.37,10030.41,9944.04,0.11327,0.002,0.01981,0.05192,0.0925,1.2599,0.0358,0.01609,0.00809,0.01109,0.0177,0.00174,0.01065,120,3,False
vm_09347,9347,0,86.57,386.57,4803.39,4716.82,0.14384,0.01162,0.05884,0.04722,0.12495,1.2341,0.0103,0.0181,0.0101,0.0131,0.01991,0.00417,0.01257,138,3,False
vm_09348,9348,0,86.59,386.59,14421.43,14334.84,0.20362,0.0263,0.08963,0.06333,0.17829,1.1006,0.0326,0.01532,0.00732,0.01032,0.01685,0.00461,0.00991,86,3,False
vm_09349,9349,0,86.62,386.62,6608.23,6521.61,0.18989,0.05629,0.104,0.04771,0.1708,1.5608,0.0474,0.01415,0.00615,0.00915,0.01557,0.00168,0.00878,129,3,False
vm_09350,9350,0,86.65,386.65,880.97,794.32,0.14868,0.0086,0.05863,0.05003,0.12867,1.589,0.0421,0.00991,0.00191,0.00491,0.01091,0.00361,0.00472,251,3,False
vm_09351,9351,0,86.69,386.69,10374.27,10287.58,0.07503,0.00583,0.03351,0.02307,0.06811,1.3096,0.0365,0.05887,0.02387,0.03887,0.06476,0.00888,0.03693,274,1,False
vm_09352,9352,0,86.73,386.73,471.97,385.24,0.05614,0.01125,0.02921,0.01496,0.05165,1.8094,0.0742,0.0609,0.0259,0.0409,0.06699,0.01146,0.03885,300,1,False
vm_09353,9353,0,86.78,386.78,10379.78,10293.0,0.18693,0.08329,0.12031,0.03701,0.17212,1.7381,0.0195,0.01409,0.00609,0.00909,0.0155,0.00421,0.00873,46,3,False
vm_09354,9354,0,86.85,386.85,749.86,663.0,0.06734,0.01164,0.03392,0.01857,0.06177,2.0228,0.0697,0.07229,0.03729,0.05229,0.07952,0.01198,0.04968,78,1,False
vm_09355,9355,0,86.87,386.87,9920.13,9833.27,0.06655,0.001,0.01368,0.02937,0.05774,2.331,0.0339,0.06855,0.03355,0.04855,0.0754,0.01012,0.04612,297,1,False
vm_09356,9356,0,86.94,386.94,420.64,333.7,0.15917,0.04792,0.08765,0.03973,0.14327,1.6433,0.0132,0.01754,0.00954,0.01254,0.0193,0.00477,0.01204,218,3,False
vm_09357,9357,0,87.06,387.06,2443.02,2355.96,0.11509,0.002,0.02988,0.04734,0.09616,1.4295,0.0251,0.01673,0.00873,0.01173,0.0184,0.00508,0.01126,110,3,False
vm_09358,9358,0,87.1,387.1,4220.65,4133.55,0.06031,0.01717,0.03442,0.01438,0.056,1.3474,0.0229,0.05814,0.02314,0.03814,0.06395,0.00859,0.03623,226,1,False
vm_09359,9359,0,87.17,387.17,13060.7,12973.52,0.13593,0.002,0.04284,0.05172,0.11525,1.7527,0.0387,0.01209,0.00409,0.00709,0.0133,0.00182,0.00681,274,3,False
vm_09360,9360,0,87.21,387.21,723.9,636.69,0.21477,0.11727,0.15209,0.03482,0.20084,1.909,0.0268,0.0169,0.0089,0.0119,0.01859,0.0027,0.01143,255,3,False
vm_09361,9361,0,87.42,387.42,742.43,655.01,0.5253,0.12012,0.25518,0.13506,0.47128,1.1101,0.012,0.01208,0.0005,0.00408,0.01268,0.00087,0.004,38,2,False
vm_09362,9362,0,87.42,387.42,11342.56,11255.14,0.09217,0.002,0.01,0.04565,0.07391,1.7902,0.0189,0.0141,0.0061,0.0091,0.01551,0.00563,0.00874,134,3,False
vm_09363,9363,0,87.48,387.48,9319.9,9232.42,0.45399,0.0916,0.2124,0.1208,0.40567,0.8022,0.0215,0.0125,0.0005,0.0045,0.01312,0.00427,0.00441,294,2,False
vm_09364,9364,0,87.52,387.52,5915.98,5828.45,0.08524,0.00271,0.03572,0.02751,0.07699,1.393,0.0702,0.05466,0.01966,0.03466,0.06013,0.00114,0.03293,97,1,False
vm_09365,9365,0,87.56,387.56,8652.64,8565.08,0.08329,0.01523,0.04246,0.02269,0.07649,1.7067,0.0223,0.05645,0.02145,0.03645,0.06209,0.00449,0.03462,33,1,False
vm_09366,9366,0,87.66,387.66,8229.44,8141.78,0.38569,0.03,0.08,0.15284,0.32455,0.7166,0.0169,0.009,0.0005,0.001,0.00945,0.00277,0.00098,67,2,False
vm_09367,9367,0,87.67,387.67,6088.68,6001.01,0.38513,0.12804,0.21374,0.0857,0.35085,1.3044,0.0258,0.01856,0.00656,0.01056,0.01949,0.00446,0.01035,190,2,False
vm_09368,9368,0,87.82,387.82,863.21,775.39,0.06939,0.002,0.01023,0.03287,0.05624,1.3975,0.0167,0.00725,0.0005,0.00225,0.00798,0.00568,0.00216,198,3,False
vm_09369,9369,0,87.85,387.85,9512.6,9424.75,0.17592,0.03312,0.08412,0.051,0.15552,1.3861,0.048,0.01362,0.00562,0.00862,0.01499,0.00303,0.00828,47,3,False
vm_09370,9370,0,87.92,387.92,12084.0,11996.08,0.09514,0.002,0.01602,0.04396,0.07756,1.9048,0.048,0.01422,0.00622,0.00922,0.01564,0.002,0.00885,258,3,False
vm_09371,9371,0,87.92,387.92,10404.06,10316.14,0.10841,0.002,0.0191,0.04962,0.08857,1.766,0.0367,0.01787,0.00987,0.01287,0.01966,0.00447,0.01236,212,3,False
vm_09372,9372,0,87.99,387.99,924.58,836.59,0.08116,0.04154,0.05739,0.01321,0.0772,1.3961,0.0292,0.06194,0.02694,0.04194,0.06813,0.00474,0.03984,161,1,False
vm_09373,9373,0,88.01,388.01,479.52,391.52,0.09358,0.0327,0.05705,0.02029,0.08749,1.9676,0.0405,0.06178,0.02678,0.04178,0.06796,0.00829,0.03969,112,1,False
vm_09374,9374,0,88.01,388.01,8483.43,8395.43,0.0687,0.002,0.01,0.03261,0.05566,1.7683,0.0453,0.01333,0.00533,0.00833,0.01466,0.00461,0.00799,136,3,False
vm_09375,9375,0,88.05,388.05,5827.08,5739.03,0.05986,0.001,0.01777,0.02339,0.05285,1.6922,0.0353,0.06337,0.02837,0.04337,0.06971,0.00231,0.0412,11,1,False
vm_09376,9376,0,88.14,388.14,4808.24,4720.09,0.05457,0.001,0.02026,0.01906,0.04885,2.2464,0.0341,0.05384,0.01884,0.03384,0.05923,0.01379,0.03215,237,1,False
vm_09377,9377,0,88.17,388.17,521.16,432.99,0.11033,0.002,0.02035,0.04999,0.09034,1.6387,0.0459,0.01696,0.00896,0.01196,0.01865,0.00254,0.01148,283,3,False
vm_09378,9378,0,88.19,388.19,10418.07,10329.88,0.33922,0.03,0.08,0.12961,0.28738,0.5888,0.0064,0.01306,0.00106,0.00506,0.01371,0.00147,0.00496,175,2,False
vm_09379,9379,0,88.25,388.25,392.38,304.13,0.14973,0.03991,0.07913,0.03922,0.13404,1.5873,0.0231,0.01066,0.00266,0.00566,0.01172,0.004,0.00543,224,3,False
vm_09380,9380,0,88.26,388.26,498.28,410.02,0.09009,0.00781,0.04073,0.02743,0.08186,1.4016,0.0462,0.05746,0.02246,0.03746,0.06321,0.01244,0.03559,74,1,False
vm_09381,9381,0,88.32,388.32,12736.92,12648.6,0.05099,0.00804,0.02522,0.01431,0.04669,2.2627,0.0266,0.05853,0.02353,0.03853,0.06438,0.00749,0.0366,134,1,False
vm_09382,9382,0,88.42,388.42,13239.96,13151.54,0.06586,0.00609,0.03,0.01992,0.05988,2.4145,0.0254,0.068,0.033,0.048,0.0748,0.00585,0.0456,81,1,False
vm_09383,9383,0,88.47,388.47,4772.65,4684.18,0.32013,0.03,0.08,0.12007,0.27211,1.2394,0.0154,0.01647,0.00447,0.00847,0.0173,0.00348,0.0083,82,2,False
vm_09384,9384,0,88.5,388.5,766.15,677.66,0.08585,0.02748,0.05083,0.01946,0.08001,1.7658,0.0561,0.05198,0.01698,0.03198,0.05718,0.00426,0.03038,141,1,False
vm_09385,9385,0,88.58,388.58,13055.17,12966.59,0.35663,0.03,0.08,0.13831,0.3013,0.6115,0.0218,0.01443,0.00243,0.00643,0.01515,0.00297,0.0063,208,2,False
vm_09386,9386,0,88.62,388.62,825.36,736.74,0.13071,0.02632,0.0636,0.03728,0.11579,1.7153,0.036,0.00671,0.0005,0.00171,0.00738,0.0029,0.00164,214,3,False
vm_09387,9387,0,88.65,388.65,8472.92,8384.27,0.14197,0.01508,0.06039,0.04532,0.12384,1.3821,0.015,0.01756,0.00956,0.01256,0.01932,0.00518,0.01206,254,3,False
vm_09388,9388,0,88.79,388.79,9053.36,8964.57,0.04817,0.001,0.01761,0.01698,0.04308,1.6003,0.0293,0.05215,0.01715,0.03215,0.05737,0.00705,0.03055,187,1,False
vm_09389,9389,0,88.82,388.82,14060.2,13971.38,0.57443,0.10866,0.26392,0.15525,0.51232,0.5095,0.0284,0.01279,0.00079,0.00479,0.01343,0.00139,0.00469,246,2,False
vm_09390,9390,0,88.84,388.84,10693.12,10604.29,0.46011,0.09406,0.21608,0.12201,0.4113,1.383,0.0275,0.01348,0.00148,0.00548,0.01415,0.00254,0.00537,254,2,False
vm_09391,9391,0,88.91,388.91,857.16,768.25,0.12635,0.0045,0.04802,0.04352,0.10894,1.668,0.0467,0.01552,0.00752,0.01052,0.01707,0.00119,0.0101,161,3,False
vm_09392,9392,0,88.92,388.92,694.5,605.58,0.08056,0.002,0.01,0.0392,0.06488,1.1868,0.0421,0.01374,0.00574,0.00874,0.01512,0.00238,0.00839,166,3,False
vm_09393,9393,0,89.16,389.16,13090.45,13001.29,0.05182,0.01077,0.02719,0.01368,0.04771,1.903,0.0455,0.06062,0.02562,0.04062,0.06668,0.00278,0.03859,77,1,False
vm_09394,9394,0,89.21,389.21,4939.62,4850.41,0.13848,0.03038,0.06899,0.03861,0.12304,1.3924,0.0351,0.01266,0.00466,0.00766,0.01392,0.00361,0.00735,174,3,False
vm_09395,9395,0,89.24,389.24,7163.82,7074.58,0.07014,0.02765,0.04465,0.01416,0.06589,1.4337,0.0591,0.06153,0.02653,0.04153,0.06768,0.00312,0.03945,19,1,False
vm_09396,9396,0,89.28,389.28,7166.1,7076.82,0.07301,0.00949,0.0349,0.02117,0.06666,1.6738,0.0242,0.05628,0.02128,0.03628,0.06191,0.01263,0.03447,95,1,False
vm_09397,9397,0,89.34,389.34,9054.84,8965.5,0.02593,0.001,0.005,0.01163,0.02244,2.3173,0.0707,0.05562,0.02062,0.03562,0.06118,0.00572,0.03384,179,1,False
vm_09398,9398,0,89.35,389.35,12235.42,12146.07,0.32422,0.03,0.08,0.12211,0.27538,1.0933,0.0198,0.02039,0.00839,0.01239,0.02141,0.00108,0.01214,94,2,False
vm_09399,9399,0,89.36,389.36,3731.94,3642.58,0.58311,0.19536,0.32461,0.12925,0.53141,0.7622,0.0131,0.01088,0.0005,0.00288,0.01142,0.00165,0.00282,70,2,False
vm_09400,9400,0,89.37,389.37,13229.65,13140.28,0.05302,0.001,0.01212,0.02272,0.0462,2.1727,0.0624,0.0656,0.0306,0.0456,0.07215,0.01293,0.04332,189,1,False
vm_09401,9401,0,89.57,389.57,903.3,813.72,0.09747,0.002,0.03552,0.03442,0.08371,1.5938,0.0191,0.01421,0.00621,0.00921,0.01564,0.00292,0.00885,131,3,False
vm_09402,9402,0,89.75,389.75,11811.45,11721.7,0.04185,0.001,0.005,0.02047,0.03571,1.7745,0.0554,0.06444,0.02944,0.04444,0.07089,0.01027,0.04222,138,1,False
vm_09403,9403,0,89.85,389.85,788.62,698.77,0.3911,0.07989,0.18362,0.10374,0.3496,1.0456,0.0254,0.02425,0.01225,0.01625,0.02546,0.00077,0.01593,274,2,False
vm_09404,9404,0,89.97,389.97,6493.39,6403.41,0.06817,0.00199,0.02846,0.02206,0.06156,1.8026,0.022,0.0429,0.0079,0.0229,0.04718,0.00502,0.02175,101,1,False
vm_09405,9405,0,90.04,390.04,7951.67,7861.62,0.03642,0.001,0.005,0.01745,0.03118,1.3535,0.0568,0.05222,0.01722,0.03222,0.05744,0.00932,0.03061,282,1,False
vm_09406,9406,0,90.07,390.07,4547.67,4457.6,0.33178,0.03,0.08,0.12589,0.28142,0.7257,0.0109,0.01705,0.00505,0.00905,0.0179,0.00121,0.00887,28,2,False
vm_09407,9407,0,90.07,390.07,658.72,568.64,0.07806,0.01745,0.0417,0.0202,0.072,1.5487,0.0587,0.05902,0.02402,0.03902,0.06492,0.00269,0.03707,17,1,False
vm_09408,9408,0,90.1,390.1,13467.23,13377.13,0.50737,0.15199,0.27045,0.11846,0.45998,0.8144,0.0063,0.01039,0.0005,0.00239,0.01091,0.00319,0.00235,243,2,False
vm_09409,9409,0,90.14,390.14,961.41,871.27,0.05954,0.00642,0.02767,0.01771,0.05423,2.4178,0.0757,0.06416,0.02916,0.04416,0.07058,0.00336,0.04196,174,1,False
vm_09410,9410,0,90.2,390.2,10089.07,9998.87,0.37493,0.04517,0.15509,0.10992,0.33096,0.9372,0.0146,0.02037,0.00837,0.01237,0.02139,0.00068,0.01212,88,2,False
vm_09411,9411,0,90.28,390.28,12365.42,12275.13,0.06683,0.00706,0.03097,0.01992,0.06085,2.2491,0.0594,0.05215,0.01715,0.03215,0.05736,0.00222,0.03054,19,1,False
vm_09412,9412,0,90.38,390.38,10676.15,10585.77,0.18233,0.08874,0.12216,0.03343,0.16896,1.111,0.0242,0.01604,0.00804,0.01104,0.01764,0.00397,0.0106,17,3,False
vm_09413,9413,0,90.46,390.46,5945.13,5854.67,0.10607,0.002,0.01,0.05337,0.08472,1.4159,0.0353,0.00844,0.0005,0.00344,0.00928,0.00447,0.0033,37,3,False
vm_09414,9414,0,90.5,390.5,12387.61,12297.11,0.0643,0.001,0.02107,0.02402,0.05709,1.2406,0.0782,0.03,0.005,0.01,0.033,0.00185,0.0095,88,1,False
vm_09415,9415,0,90.52,390.52,2126.42,2035.9,0.3583,0.03,0.11495,0.12167,0.30963,1.2898,0.0216,0.02321,0.01121,0.01521,0.02437,0.00376,0.0149,149,2,False
vm_09416,9416,0,90.53,390.53,953.2,862.67,0.06216,0.001,0.02142,0.02263,0.05537,2.2509,0.0424,0.06457,0.02957,0.04457,0.07103,0.0121,0.04234,203,1,False
vm_09417,9417,0,90.73,390.73,13612.7,13521.98,0.14367,0.002,0.05195,0.05096,0.12329,1.1127,0.0348,0.01748,0.00948,0.01248,0.01923,0.00138,0.01198,232,3,False
vm_09418,9418,0,90.79,390.79,6956.91,6866.13,0.09923,0.02521,0.05482,0.02468,0.09183,2.297,0.0647,0.07046,0.03546,0.05046,0.07751,0.00822,0.04794,103,1,False
vm_09419,9419,0,90.82,390.82,10884.54,10793.73,0.44555,0.09804,0.21387,0.11584,0.39921,0.6288,0.0068,0.009,0.0005,0.001,0.00945,0.00447,0.00098,110,2,False
vm_09420,9420,0,91.02,391.02,11775.32,11684.29,0.37601,0.03,0.08688,0.14456,0.31818,0.9882,0.0085,0.02293,0.01093,0.01493,0.02408,0.00098,0.01463,224,2,False
vm_09421,9421,0,91.13,391.13,13615.47,13524.34,0.17678,0.05878,0.10093,0.04214,0.15993,1.9188,0.0276,0.01853,0.01053,0.01353,0.02038,0.00549,0.01299,220,3,False
vm_09422,9422,0,91.17,391.17,5893.67,5802.5,0.34399,0.03,0.08,0.13199,0.29119,0.6041,0.0118,0.01395,0.00195,0.00595,0.01465,0.00208,0.00583,25,2,False
vm_09423,9423,0,91.29,391.29,770.11,678.83,0.09783,0.002,0.0297,0.03785,0.08269,1.4708,0.0106,0.00938,0.00138,0.00438,0.01032,0.00418,0.00421,63,3,False
vm_09424,9424,0,91.36,391.36,732.49,641.13,0.06921,0.00817,0.03259,0.02035,0.06311,2.1468,0.0678,0.06177,0.02677,0.04177,0.06794,0.01141,0.03968,253,1,False
vm_09425,9425,0,91.47,391.47,12699.65,12608.18,0.19944,0.07007,0.11627,0.0462,0.18096,1.1567,0.0194,0.01186,0.00386,0.00686,0.01304,0.00221,0.00658,248,3,False
vm_09426,9426,0,91.58,391.58,3552.5,3460.93,0.11469,0.002,0.03745,0.04291,0.09752,1.4837,0.0385,0.01336,0.00536,0.00836,0.0147,0.0031,0.00803,223,3,False
