timestamp,job_id,task_index,vm_id,machine_id,event_type,priority,cpu_request,memory_request,true_cluster,is_ml_set
49,7952,0,vm_07952,pm_0086,0,53,0.0914,0.0741,1,False
49,7953,0,vm_07953,pm_0032,0,195,0.198,0.0124,3,False
49,7954,0,vm_07954,pm_0489,0,216,0.0562,0.0491,1,False
49,7955,0,vm_07955,pm_0655,0,297,0.1245,0.0173,3,False
49,7956,0,vm_07956,pm_0113,0,24,0.3933,0.0202,2,False
49,7957,0,vm_07957,pm_0501,0,66,0.175,0.0178,3,False
49,7958,0,vm_07958,pm_0076,0,162,0.1067,0.0175,3,False
49,7959,0,vm_07959,pm_0008,0,111,0.0643,0.0619,1,False
49,7960,0,vm_07960,pm_0425,0,205,0.0829,0.0684,1,False
49,7961,0,vm_07961,pm_0432,0,136,0.1531,0.0164,3,False
49,7962,0,vm_07962,pm_0510,0,278,0.0703,0.0528,1,False
49,7963,0,vm_07963,pm_0025,0,164,0.0718,0.0633,1,False
49,7964,0,vm_07964,pm_0283,0,270,0.6838,0.0174,2,False
49,7965,0,vm_07965,pm_0685,0,227,0.08,0.019,3,False
49,7966,0,vm_07966,pm_0656,0,126,0.062,0.0814,1,False
49,7967,0,vm_07967,pm_0453,0,269,0.0599,0.0624,1,False
49,7968,0,vm_07968,pm_0216,0,247,0.0554,0.0647,1,False
49,7969,0,vm_07969,pm_0033,0,35,0.2965,0.0174,2,False
49,7970,0,vm_07970,pm_0657,0,154,0.138,0.015,3,False
49,7971,0,vm_07971,pm_0722,0,144,0.1035,0.0105,3,False
49,7972,0,vm_07972,pm_0703,0,259,0.0733,0.0139,3,False
49,7973,0,vm_07973,pm_0762,0,18,0.0374,0.0517,1,False
49,7974,0,vm_07974,pm_0501,0,57,0.1849,0.013,3,False
49,7975,0,vm_07975,pm_0095,0,262,0.3311,0.013,2,False
49,7976,0,vm_07976,pm_0150,0,35,0.0409,0.0556,1,False
49,7977,0,vm_07977,pm_0232,0,210,0.1424,0.0168,3,False
49,7978,0,vm_07978,pm_0739,0,147,0.154,0.0138,3,False
49,7979,0,vm_07979,pm_0187,0,101,0.0646,0.0175,3,False
49,7980,0,vm_07980,pm_0015,0,75,0.1824,0.0098,3,False
49,7981,0,vm_07981,pm_0290,0,67,0.0454,0.0598,1,False
49,7982,0,vm_07982,pm_0755,0,65,0.0492,0.0533,1,False
49,7983,0,vm_07983,pm_0690,0,221,0.085,0.0113,3,False
49,7984,0,vm_07984,pm_0584,0,150,0.0393,0.0563,1,False
49,7985,0,vm_07985,pm_0701,0,273,0.3264,0.0215,2,False
49,7986,0,vm_07986,pm_0775,0,277,0.2167,0.0175,3,False
49,7987,0,vm_07987,pm_0490,0,67,0.1854,0.0134,3,False
49,7988,0,vm_07988,pm_0314,0,234,0.3256,0.0208,2,False
49,7989,0,vm_07989,pm_0078,0,202,0.1467,0.014,3,False
49,7990,0,vm_07990,pm_0211,0,232,0.1537,0.0145,3,False
49,7991,0,vm_07991,pm_0172,0,162,0.0727,0.0115,3,False
49,7992,0,vm_07992,pm_0402,0,97,0.0766,0.0713,1,False
49,7993,0,vm_07993,pm_0511,0,8,0.1168,0.0633,1,False
49,7994,0,vm_07994,pm_0632,0,248,0.0456,0.0665,1,False
49,7995,0,vm_07995,pm_0586,0,226,0.0716,0.0622,1,False
49,7996,0,vm_07996,pm_0114,0,240,0.0462,0.0577,1,False
49,7997,0,vm_07997,pm_0526,0,74,0.07,0.0679,1,False
49,7998,0,vm_07998,pm_0248,0,16,0.4938,0.0127,2,False
49,7999,0,vm_07999,pm_0749,0,50,0.1501,0.0155,3,False
49,8000,0,vm_08000,pm_0201,0,227,0.0673,0.053,1,False
49,8001,0,vm_08001,pm_0197,0,193,0.1348,0.0153,3,False
49,8002,0,vm_08002,pm_0187,0,279,0.1297,0.0126,3,False
49,8003,0,vm_08003,pm_0171,0,237,0.0762,0.073,1,False
49,8004,0,vm_08004,pm_0046,0,270,0.1976,0.0157,3,False
49,8005,0,vm_08005,pm_0378,0,156,0.4984,0.0109,2,False
49,8006,0,vm_08006,pm_0637,0,253,0.0409,0.0709,1,False
49,8007,0,vm_08007,pm_0558,0,300,0.1293,0.0162,3,False
49,8008,0,vm_08008,pm_0731,0,117,0.0469,0.0485,1,False
49,8009,0,vm_08009,pm_0728,0,49,0.1235,0.0147,3,False
49,8010,0,vm_08010,pm_0777,0,277,0.0497,0.0577,1,False
49,8011,0,vm_08011,pm_0327,0,51,0.0728,0.0167,3,False
49,8012,0,vm_08012,pm_0342,0,180,0.3833,0.0151,2,False
49,8013,0,vm_08013,pm_0736,0,30,0.0941,0.0193,3,False
50,8014,0,vm_08014,pm_0231,0,245,0.0731,0.0366,1,False
50,8015,0,vm_08015,pm_0017,0,89,0.142,0.0153,3,False
50,8016,0,vm_08016,pm_0579,0,30,0.1807,0.0165,3,False
50,8017,0,vm_08017,pm_0140,0,101,0.4238,0.015,2,False
50,8018,0,vm_08018,pm_0272,0,229,0.1378,0.0157,3,False
50,8019,0,vm_08019,pm_0074,0,96,0.5538,0.0126,2,False
50,8020,0,vm_08020,pm_0582,0,66,0.1063,0.0144,3,False
50,8021,0,vm_08021,pm_0277,0,191,0.4353,0.0155,2,False
50,8022,0,vm_08022,pm_0646,0,210,0.124,0.0113,3,False
50,8023,0,vm_08023,pm_0750,0,136,0.1799,0.0121,3,False
50,8024,0,vm_08024,pm_0280,0,183,0.4433,0.0176,2,False
50,8025,0,vm_08025,pm_0692,0,55,0.085,0.07,1,False
50,8026,0,vm_08026,pm_0299,0,249,0.492,0.0146,2,False
50,8027,0,vm_08027,pm_0729,0,281,0.1234,0.015,3,False
50,8028,0,vm_08028,pm_0790,0,59,0.0562,0.0602,1,False
50,8029,0,vm_08029,pm_0263,0,127,0.3439,0.0229,2,False
50,8030,0,vm_08030,pm_0075,0,204,0.0947,0.0154,3,False
50,8031,0,vm_08031,pm_0495,0,213,0.0305,0.0769,1,False
50,8032,0,vm_08032,pm_0716,0,126,0.1137,0.012,3,False
50,8033,0,vm_08033,pm_0694,0,71,0.0863,0.0827,1,False
50,8034,0,vm_08034,pm_0301,0,215,0.076,0.0638,1,False
50,8035,0,vm_08035,pm_0462,0,89,0.2217,0.0167,3,False
50,8036,0,vm_08036,pm_0655,0,232,0.0297,0.0667,1,False
50,8037,0,vm_08037,pm_0743,0,232,0.0344,0.0692,1,False
50,8038,0,vm_08038,pm_0725,0,62,0.1417,0.0161,3,False
50,8039,0,vm_08039,pm_0621,0,246,0.0502,0.052,1,False
50,8040,0,vm_08040,pm_0550,0,134,0.1436,0.0178,3,False
50,8041,0,vm_08041,pm_0630,0,1,0.138,0.0158,3,False
50,8042,0,vm_08042,pm_0460,0,160,0.0466,0.0478,1,False
50,8043,0,vm_08043,pm_0757,0,139,0.0918,0.0706,1,False
50,8044,0,vm_08044,pm_0405,0,201,0.11,0.0174,3,False
50,8045,0,vm_08045,pm_0280,0,124,0.5997,0.0149,2,False
50,8046,0,vm_08046,pm_0731,0,81,0.0654,0.0901,1,False
50,8047,0,vm_08047,pm_0532,0,163,0.1872,0.0195,3,False
50,8048,0,vm_08048,pm_0578,0,239,0.0798,0.0528,1,False
50,8049,0,vm_08049,pm_0447,0,212,0.1935,0.0168,3,False
50,8050,0,vm_08050,pm_0612,0,148,0.0895,0.0462,1,False
50,8051,0,vm_08051,pm_0198,0,71,0.0465,0.0457,1,False
50,8052,0,vm_08052,pm_0512,0,102,0.0724,0.0549,1,False
50,8053,0,vm_08053,pm_0727,0,182,0.11,0.0153,3,False
50,8054,0,vm_08054,pm_0061,0,183,0.1406,0.0149,3,False
50,8055,0,vm_08055,pm_0693,0,12,0.2024,0.0069,3,False
50,8056,0,vm_08056,pm_0362,0,231,0.037,0.0761,1,False
50,8057,0,vm_08057,pm_0134,0,149,0.0972,0.0663,1,False
50,8058,0,vm_08058,pm_0022,0,262,0.0757,0.0476,1,False
50,8059,0,vm_08059,pm_0281,0,23,0.3137,0.009,2,False
50,8060,0,vm_08060,pm_0653,0,188,0.3158,0.0134,2,False
50,8061,0,vm_08061,pm_0580,0,132,0.0845,0.0147,3,False
50,8062,0,vm_08062,pm_0518,0,49,0.0844,0.0551,1,False
50,8063,0,vm_08063,pm_0336,0,182,0.1298,0.0136,3,False
50,8064,0,vm_08064,pm_0172,0,25,0.0849,0.0577,1,False
50,8065,0,vm_08065,pm_0001,0,137,0.1498,0.0088,3,False
50,8066,0,vm_08066,pm_0477,0,10,0.0383,0.0637,1,False
50,8067,0,vm_08067,pm_0515,0,295,0.3715,0.009,2,False
50,8068,0,vm_08068,pm_0360,0,101,0.0642,0.0646,1,False
50,8069,0,vm_08069,pm_0194,0,10,0.4825,0.0195,2,False
50,8070,0,vm_08070,pm_0436,0,111,0.326,0.0114,2,False
50,8071,0,vm_08071,pm_0545,0,93,0.4594,0.0195,2,False
50,8072,0,vm_08072,pm_0044,0,259,0.384,0.0172,2,False
50,8073,0,vm_08073,pm_0776,0,257,0.1021,0.01,3,False
50,8074,0,vm_08074,pm_0764,0,166,0.1513,0.0101,3,False
51,8075,0,vm_08075,pm_0497,0,208,0.1812,0.0167,3,False
51,8076,0,vm_08076,pm_0241,0,44,0.0491,0.0575,1,False
51,8077,0,vm_08077,pm_0327,0,204,0.1869,0.0139,3,False
51,8078,0,vm_08078,pm_0475,0,41,0.144,0.0181,3,False
51,8079,0,vm_08079,pm_0281,0,284,0.0572,0.0602,1,False
51,8080,0,vm_08080,pm_0364,0,99,0.2969,0.0132,2,False
51,8081,0,vm_08081,pm_0266,0,271,0.0391,0.054,1,False
51,8082,0,vm_08082,pm_0087,0,5,0.0608,0.0485,1,False
51,8083,0,vm_08083,pm_0651,0,41,0.052,0.0563,1,False
51,8084,0,vm_08084,pm_0390,0,252,0.0453,0.0528,1,False
51,8085,0,vm_08085,pm_0222,0,75,0.113,0.0133,3,False
51,8086,0,vm_08086,pm_0166,0,41,0.1122,0.0135,3,False
51,8087,0,vm_08087,pm_0205,0,267,0.076,0.0079,3,False
51,8088,0,vm_08088,pm_0602,0,216,0.1326,0.0149,3,False
51,8089,0,vm_08089,pm_0071,0,63,0.0464,0.0625,1,False
51,8090,0,vm_08090,pm_0524,0,178,0.1461,0.0144,3,False
51,8091,0,vm_08091,pm_0345,0,28,0.1566,0.008,3,False
51,8092,0,vm_08092,pm_0672,0,274,0.6267,0.0151,2,False
51,8093,0,vm_08093,pm_0602,0,215,0.1279,0.0165,3,False
51,8094,0,vm_08094,pm_0128,0,300,0.1414,0.0096,3,False
51,8095,0,vm_08095,pm_0280,0,53,0.3312,0.0126,2,False
51,8096,0,vm_08096,pm_0596,0,79,0.1783,0.0134,3,False
51,8097,0,vm_08097,pm_0485,0,193,0.0726,0.0578,1,False
51,8098,0,vm_08098,pm_0229,0,199,0.0397,0.0675,1,False
51,8099,0,vm_08099,pm_0335,0,12,0.3434,0.0171,2,False
51,8100,0,vm_08100,pm_0231,0,221,0.1302,0.0162,3,False
51,8101,0,vm_08101,pm_0202,0,192,0.1,0.0115,3,False
51,8102,0,vm_08102,pm_0431,0,239,0.2043,0.0181,3,False
51,8103,0,vm_08103,pm_0720,0,269,0.0514,0.0827,1,False
51,8104,0,vm_08104,pm_0711,0,297,0.0648,0.0719,1,False
51,8105,0,vm_08105,pm_0588,0,98,0.0981,0.0149,3,False
51,8106,0,vm_08106,pm_0600,0,219,0.1539,0.0105,3,False
51,8107,0,vm_08107,pm_0703,0,103,0.0325,0.0777,1,False
51,8108,0,vm_08108,pm_0367,0,64,0.5769,0.016,2,False
51,8109,0,vm_08109,pm_0187,0,144,0.122,0.013,3,False
51,8110,0,vm_08110,pm_0471,0,37,0.1353,0.0079,3,False
51,8111,0,vm_08111,pm_0398,0,27,0.4846,0.0234,2,False
51,8112,0,vm_08112,pm_0069,0,288,0.065,0.0518,1,False
51,8113,0,vm_08113,pm_0305,0,236,0.1382,0.0138,3,False
51,8114,0,vm_08114,pm_0040,0,125,0.1145,0.0116,3,False
51,8115,0,vm_08115,pm_0606,0,84,0.28,0.0114,2,False
51,8116,0,vm_08116,pm_0029,0,236,0.0862,0.0655,1,False
51,8117,0,vm_08117,pm_0114,0,245,0.1394,0.0069,3,False
51,8118,0,vm_08118,pm_0129,0,265,0.0743,0.0506,1,False
51,8119,0,vm_08119,pm_0366,0,248,0.0529,0.0667,1,False
51,8120,0,vm_08120,pm_0136,0,291,0.4495,0.0165,2,False
51,8121,0,vm_08121,pm_0338,0,204,0.0539,0.0652,1,False
51,8122,0,vm_08122,pm_0111,0,227,0.185,0.0097,3,False
51,8123,0,vm_08123,pm_0539,0,239,0.0717,0.0645,1,False
51,8124,0,vm_08124,pm_0258,0,72,0.0785,0.0145,3,False
51,8125,0,vm_08125,pm_0408,0,158,0.0861,0.0584,1,False
52,8126,0,vm_08126,pm_0572,0,211,0.0789,0.044,1,False
52,8127,0,vm_08127,pm_0180,0,135,0.0401,0.0442,1,False
52,8128,0,vm_08128,pm_0189,0,282,0.1515,0.0144,3,False
52,8129,0,vm_08129,pm_0354,0,163,0.1365,0.0143,3,False
52,8130,0,vm_08130,pm_0005,0,136,0.078,0.0707,1,False
52,8131,0,vm_08131,pm_0693,0,170,0.1123,0.0139,3,False
52,8132,0,vm_08132,pm_0469,0,151,0.1289,0.0121,3,False
52,8133,0,vm_08133,pm_0399,0,164,0.0799,0.0138,3,False
52,8134,0,vm_08134,pm_0105,0,296,0.0949,0.0633,1,False
52,8135,0,vm_08135,pm_0633,0,103,0.1134,0.0128,3,False
52,8136,0,vm_08136,pm_0309,0,221,0.0498,0.0583,1,False
52,8137,0,vm_08137,pm_0275,0,281,0.0497,0.0612,1,False
52,8138,0,vm_08138,pm_0756,0,128,0.1427,0.0158,3,False
52,8139,0,vm_08139,pm_0268,0,219,0.6214,0.0138,2,False
52,8140,0,vm_08140,pm_0279,0,172,0.0724,0.0688,1,False
52,8141,0,vm_08141,pm_0303,0,95,0.0218,0.0745,1,False
52,8142,0,vm_08142,pm_0527,0,51,0.136,0.0164,3,False
52,8143,0,vm_08143,pm_0390,0,93,0.1482,0.0155,3,False
52,8144,0,vm_08144,pm_0370,0,63,0.0486,0.0607,1,False
52,8145,0,vm_08145,pm_0075,0,20,0.1462,0.0134,3,False
52,8146,0,vm_08146,pm_0787,0,105,0.0728,0.0573,1,False
52,8147,0,vm_08147,pm_0174,0,199,0.0835,0.0648,1,False
52,8148,0,vm_08148,pm_0135,0,280,0.126,0.0161,3,False
52,8149,0,vm_08149,pm_0285,0,281,0.0638,0.044,1,False
52,8150,0,vm_08150,pm_0769,0,99,0.0585,0.0451,1,False
52,8151,0,vm_08151,pm_0080,0,26,0.552,0.0148,2,False
52,8152,0,vm_08152,pm_0112,0,244,0.1181,0.0166,3,False
52,8153,0,vm_08153,pm_0062,0,62,0.0411,0.0584,1,False
52,8154,0,vm_08154,pm_0080,0,37,0.154,0.0199,3,False
52,8155,0,vm_08155,pm_0284,0,126,0.1341,0.0128,3,False
52,8156,0,vm_08156,pm_0220,0,70,0.0962,0.0328,1,False
52,8157,0,vm_08157,pm_0148,0,133,0.1697,0.0171,3,False
52,8158,0,vm_08158,pm_0444,0,252,0.0581,0.0636,1,False
52,8159,0,vm_08159,pm_0014,0,12,0.09,0.0653,1,False
52,8160,0,vm_08160,pm_0777,0,173,0.138,0.0125,3,False
52,8161,0,vm_08161,pm_0506,0,89,0.1905,0.0151,3,False
52,8162,0,vm_08162,pm_0540,0,288,0.0491,0.053,1,False
52,8163,0,vm_08163,pm_0051,0,206,0.4787,0.0095,2,False
52,8164,0,vm_08164,pm_0015,0,61,0.6028,0.0227,2,False
52,8165,0,vm_08165,pm_0545,0,38,0.0775,0.0695,1,False
52,8166,0,vm_08166,pm_0743,0,59,0.0912,0.0583,1,False
52,8167,0,vm_08167,pm_0321,0,104,0.1178,0.0769,1,False
52,8168,0,vm_08168,pm_0353,0,238,0.1005,0.0192,3,False
52,8169,0,vm_08169,pm_0771,0,126,0.538,0.0159,2,False
52,8170,0,vm_08170,pm_0586,0,82,0.0727,0.0459,1,False
52,8171,0,vm_08171,pm_0774,0,219,0.1167,0.0131,3,False
52,8172,0,vm_08172,pm_0456,0,104,0.1415,0.0151,3,False
52,8173,0,vm_08173,pm_0597,0,73,0.3568,0.0148,2,False
52,8174,0,vm_08174,pm_0752,0,134,0.0906,0.0718,1,False
52,8175,0,vm_08175,pm_0699,0,61,0.2073,0.0148,3,False
52,8176,0,vm_08176,pm_0586,0,0,0.0752,0.0664,1,False
52,8177,0,vm_08177,pm_0630,0,78,0.0581,0.047,1,False
52,8178,0,vm_08178,pm_0516,0,64,0.1466,0.0153,3,False
52,8179,0,vm_08179,pm_0272,0,182,0.0505,0.0631,1,False
53,8180,0,vm_08180,pm_0129,0,65,0.0389,0.0632,1,False
53,8181,0,vm_08181,pm_0421,0,207,0.0479,0.055,1,False
53,8182,0,vm_08182,pm_0283,0,53,0.0661,0.0399,1,False
53,8183,0,vm_08183,pm_0341,0,220,0.0623,0.0707,1,False
53,8184,0,vm_08184,pm_0770,0,235,0.065,0.0124,3,False
53,8185,0,vm_08185,pm_0447,0,99,0.0797,0.0722,1,False
53,8186,0,vm_08186,pm_0488,0,102,0.056,0.0482,1,False
53,8187,0,vm_08187,pm_0598,0,181,0.0572,0.0619,1,False
53,8188,0,vm_08188,pm_0284,0,107,0.1011,0.0128,3,False
53,8189,0,vm_08189,pm_0335,0,11,0.3651,0.0118,2,False
53,8190,0,vm_08190,pm_0153,0,85,0.0668,0.0545,1,False
53,8191,0,vm_08191,pm_0119,0,287,0.1962,0.014,3,False
53,8192,0,vm_08192,pm_0056,0,213,0.0997,0.0638,1,False
53,8193,0,vm_08193,pm_0716,0,43,0.0803,0.0662,1,False
53,8194,0,vm_08194,pm_0383,0,77,0.089,0.0608,1,False
53,8195,0,vm_08195,pm_0485,0,54,0.0442,0.0575,1,False
53,8196,0,vm_08196,pm_0181,0,271,0.0716,0.0695,1,False
53,8197,0,vm_08197,pm_0240,0,70,0.0948,0.015,3,False
53,8198,0,vm_08198,pm_0009,0,67,0.0708,0.0585,1,False
53,8199,0,vm_08199,pm_0680,0,179,0.4886,0.0182,2,False
53,8200,0,vm_08200,pm_0053,0,173,0.0622,0.0647,1,False
53,8201,0,vm_08201,pm_0153,0,168,0.0721,0.0504,1,False
53,8202,0,vm_08202,pm_0668,0,260,0.4008,0.009,2,False
53,8203,0,vm_08203,pm_0706,0,124,0.1501,0.0161,3,False
53,8204,0,vm_08204,pm_0305,0,130,0.0758,0.0612,1,False
53,8205,0,vm_08205,pm_0523,0,233,0.1804,0.0108,3,False
53,8206,0,vm_08206,pm_0541,0,153,0.0753,0.0529,1,False
53,8207,0,vm_08207,pm_0355,0,124,0.1014,0.0455,1,False
53,8208,0,vm_08208,pm_0069,0,99,0.059,0.0398,1,False
53,8209,0,vm_08209,pm_0664,0,52,0.0317,0.0623,1,False
53,8210,0,vm_08210,pm_0302,0,127,0.0516,0.0585,1,False
53,8211,0,vm_08211,pm_0059,0,13,0.0946,0.0493,1,False
53,8212,0,vm_08212,pm_0277,0,4,0.2019,0.0138,3,False
53,8213,0,vm_08213,pm_0797,0,249,0.0608,0.0614,1,False
53,8214,0,vm_08214,pm_0109,0,26,0.3579,0.0218,2,False
53,8215,0,vm_08215,pm_0746,0,124,0.071,0.0453,1,False
53,8216,0,vm_08216,pm_0423,0,28,0.496,0.012,2,False
53,8217,0,vm_08217,pm_0469,0,2,0.5704,0.0146,2,False
53,8218,0,vm_08218,pm_0073,0,227,0.0795,0.057,1,False
53,8219,0,vm_08219,pm_0179,0,136,0.0851,0.0633,1,False
53,8220,0,vm_08220,pm_0506,0,256,0.117,0.014,3,False
53,8221,0,vm_08221,pm_0404,0,239,0.2104,0.0136,3,False
53,8222,0,vm_08222,pm_0343,0,278,0.0659,0.0747,1,False
53,8223,0,vm_08223,pm_0382,0,159,0.0761,0.0408,1,False
53,8224,0,vm_08224,pm_0613,0,5,0.1411,0.0139,3,False
53,8225,0,vm_08225,pm_0522,0,142,0.0711,0.0502,1,False
53,8226,0,vm_08226,pm_0524,0,180,0.5791,0.0146,2,False
53,8227,0,vm_08227,pm_0506,0,29,0.0406,0.0631,1,False
53,8228,0,vm_08228,pm_0034,0,252,0.1253,0.0657,1,False
53,8229,0,vm_08229,pm_0244,0,39,0.1119,0.0152,3,False
53,8230,0,vm_08230,pm_0689,0,186,0.2757,0.0169,2,False
53,8231,0,vm_08231,pm_0443,0,226,0.049,0.0556,1,False
53,8232,0,vm_08232,pm_0393,0,219,0.4877,0.0135,2,False
53,8233,0,vm_08233,pm_0007,0,42,0.0686,0.0127,3,False
53,8234,0,vm_08234,pm_0360,0,143,0.0997,0.0166,3,False
53,8235,0,vm_08235,pm_0222,0,277,0.0328,0.0466,1,False
53,8236,0,vm_08236,pm_0674,0,173,0.3292,0.0226,2,False
53,8237,0,vm_08237,pm_0725,0,246,0.0734,0.0095,3,False
53,8238,0,vm_08238,pm_0734,0,172,0.0778,0.0183,3,False
53,8239,0,vm_08239,pm_0197,0,40,0.2125,0.0119,3,False
53,8240,0,vm_08240,pm_0241,0,49,0.045,0.0735,1,False
53,8241,0,vm_08241,pm_0244,0,179,0.0925,0.0131,3,False
53,8242,0,vm_08242,pm_0155,0,158,0.1357,0.0154,3,False
53,8243,0,vm_08243,pm_0086,0,36,0.0488,0.0588,1,False
53,8244,0,vm_08244,pm_0142,0,26,0.2742,0.0178,2,False
53,8245,0,vm_08245,pm_0059,0,255,0.0439,0.062,1,False
53,8246,0,vm_08246,pm_0271,0,277,0.0892,0.0163,3,False
53,8247,0,vm_08247,pm_0061,0,248,0.0465,0.0604,1,False
53,8248,0,vm_08248,pm_0470,0,180,0.1883,0.0153,3,False
53,8249,0,vm_08249,pm_0099,0,16,0.1636,0.0166,3,False
53,8250,0,vm_08250,pm_0349,0,124,0.1069,0.0133,3,False
54,8251,0,vm_08251,pm_0371,0,211,0.2252,0.0107,3,False
54,8252,0,vm_08252,pm_0383,0,236,0.1329,0.0137,3,False
54,8253,0,vm_08253,pm_0111,0,298,0.0984,0.0628,1,False
54,8254,0,vm_08254,pm_0477,0,199,0.152,0.0142,3,False
54,8255,0,vm_08255,pm_0216,0,180,0.277,0.0129,2,False
54,8256,0,vm_08256,pm_0195,0,129,0.139,0.0149,3,False
54,8257,0,vm_08257,pm_0014,0,120,0.0599,0.0647,1,False
54,8258,0,vm_08258,pm_0187,0,186,0.0804,0.0156,3,False
54,8259,0,vm_08259,pm_0454,0,226,0.2087,0.0141,3,False
54,8260,0,vm_08260,pm_0504,0,161,0.1019,0.0115,3,False
54,8261,0,vm_08261,pm_0086,0,111,0.0674,0.0684,1,False
54,8262,0,vm_08262,pm_0539,0,133,0.0717,0.0526,1,False
54,8263,0,vm_08263,pm_0665,0,185,0.1519,0.0126,3,False
54,8264,0,vm_08264,pm_0605,0,174,0.0574,0.0623,1,False
54,8265,0,vm_08265,pm_0367,0,260,0.0909,0.0103,3,False
54,8266,0,vm_08266,pm_0619,0,268,0.0773,0.0606,1,False
54,8267,0,vm_08267,pm_0314,0,281,0.0793,0.0161,3,False
54,8268,0,vm_08268,pm_0651,0,223,0.0419,0.0404,1,False
54,8269,0,vm_08269,pm_0644,0,251,0.1665,0.0145,3,False
54,8270,0,vm_08270,pm_0463,0,63,0.1099,0.0116,3,False
54,8271,0,vm_08271,pm_0674,0,123,0.0709,0.0614,1,False
54,8272,0,vm_08272,pm_0769,0,69,0.1062,0.0693,1,False
54,8273,0,vm_08273,pm_0741,0,237,0.094,0.0604,1,False
54,8274,0,vm_08274,pm_0678,0,74,0.1181,0.0125,3,False
54,8275,0,vm_08275,pm_0577,0,9,0.5117,0.0207,2,False
54,8276,0,vm_08276,pm_0571,0,267,0.1443,0.0164,3,False
54,8277,0,vm_08277,pm_0136,0,87,0.5355,0.0188,2,False
54,8278,0,vm_08278,pm_0675,0,49,0.2936,0.0169,2,False
54,8279,0,vm_08279,pm_0160,0,142,0.0644,0.0594,1,False
54,8280,0,vm_08280,pm_0472,0,58,0.0625,0.0719,1,False
54,8281,0,vm_08281,pm_0768,0,210,0.0789,0.0332,1,False
54,8282,0,vm_08282,pm_0395,0,71,0.0892,0.0121,3,False
54,8283,0,vm_08283,pm_0334,0,243,0.1039,0.0183,3,False
54,8284,0,vm_08284,pm_0347,0,238,0.0703,0.0588,1,False
54,8285,0,vm_08285,pm_0015,0,189,0.2224,0.0108,3,False
54,8286,0,vm_08286,pm_0159,0,49,0.1413,0.0126,3,False
54,8287,0,vm_08287,pm_0489,0,204,0.4461,0.0126,2,False
54,8288,0,vm_08288,pm_0248,0,53,0.083,0.0621,1,False
54,8289,0,vm_08289,pm_0082,0,223,0.075,0.067,1,False
54,8290,0,vm_08290,pm_0120,0,155,0.3612,0.009,2,False
54,8291,0,vm_08291,pm_0134,0,50,0.1058,0.0103,3,False
54,8292,0,vm_08292,pm_0766,0,240,0.1645,0.0188,3,False
54,8293,0,vm_08293,pm_0172,0,160,0.0719,0.059,1,False
54,8294,0,vm_08294,pm_0773,0,128,0.031,0.0539,1,False
54,8295,0,vm_08295,pm_0490,0,84,0.1967,0.0173,3,False
54,8296,0,vm_08296,pm_0688,0,68,0.1547,0.0084,3,False
54,8297,0,vm_08297,pm_0382,0,54,0.0518,0.0167,3,False
54,8298,0,vm_08298,pm_0509,0,84,0.1157,0.017,3,False
54,8299,0,vm_08299,pm_0711,0,79,0.08,0.056,1,False
54,8300,0,vm_08300,pm_0574,0,219,0.1367,0.0139,3,False
54,8301,0,vm_08301,pm_0649,0,109,0.1288,0.0152,3,False
55,8302,0,vm_08302,pm_0187,0,252,0.0585,0.0513,1,False
55,8303,0,vm_08303,pm_0651,0,163,0.1012,0.0191,3,False
55,8304,0,vm_08304,pm_0275,0,102,0.0404,0.0442,1,False
55,8305,0,vm_08305,pm_0670,0,112,0.1137,0.0486,1,False
55,8306,0,vm_08306,pm_0546,0,251,0.0375,0.0592,1,False
55,8307,0,vm_08307,pm_0452,0,151,0.0707,0.0652,1,False
55,8308,0,vm_08308,pm_0286,0,250,0.0928,0.0457,1,False
55,8309,0,vm_08309,pm_0615,0,87,0.5842,0.0125,2,False
55,8310,0,vm_08310,pm_0446,0,99,0.3624,0.0159,2,False
55,8311,0,vm_08311,pm_0390,0,119,0.4904,0.0176,2,False
55,8312,0,vm_08312,pm_0196,0,203,0.0665,0.0603,1,False
55,8313,0,vm_08313,pm_0135,0,148,0.0463,0.0681,1,False
55,8314,0,vm_08314,pm_0081,0,200,0.1499,0.0186,3,False
55,8315,0,vm_08315,pm_0695,0,294,0.0789,0.0636,1,False
55,8316,0,vm_08316,pm_0566,0,2,0.0275,0.0577,1,False
55,8317,0,vm_08317,pm_0625,0,67,0.123,0.0091,3,False
55,8318,0,vm_08318,pm_0218,0,153,0.1807,0.0183,3,False
55,8319,0,vm_08319,pm_0586,0,181,0.1097,0.0127,3,False
55,8320,0,vm_08320,pm_0585,0,12,0.3254,0.0142,2,False
55,8321,0,vm_08321,pm_0084,0,188,0.0598,0.0744,1,False
55,8322,0,vm_08322,pm_0437,0,19,0.2244,0.0158,3,False
55,8323,0,vm_08323,pm_0594,0,282,0.0627,0.0453,1,False
55,8324,0,vm_08324,pm_0100,0,9,0.36,0.0159,2,False
55,8325,0,vm_08325,pm_0595,0,187,0.0768,0.0422,1,False
55,8326,0,vm_08326,pm_0124,0,18,0.0681,0.0138,3,False
55,8327,0,vm_08327,pm_0448,0,142,0.0928,0.0624,1,False
55,8328,0,vm_08328,pm_0373,0,102,0.1146,0.0138,3,False
55,8329,0,vm_08329,pm_0752,0,240,0.0794,0.0159,3,False
55,8330,0,vm_08330,pm_0569,0,151,0.2876,0.0137,2,False
